"","influencer.name","user_id","ideology.estimate"
"360","RepFilemonVela",1083448909,0.272255092970176
"361","NRDems",247486443,-0.0467532276189198
"362","IvankaTrump",52544275,1.26425654711857
"363","SenatorMenendez",18695134,0.162766730545108
"364","SenatorCardin",109071031,0.447979579761372
"365","RepVisclosky",193872188,0.587732919184958
"366","RepKenMarchant",23976316,1.62713908217329
"367","ChrisCoons",15324851,0.65439053258445
"368","RepThomasMassie",975200486,1.56607135494505
"369","ConawayTX11",295685416,1.50056570767683
"370","RepJohnYarmuth",384913290,-0.971943609238256
"371","SenDeanHeller",266133081,1.78704986818287
"372","SenAlexander",76649729,1.45177818068922
"373","frankthorp",14007532,1.03233281876444
"374","RepJimmyGomez",2371339658,-1.01282080866883
"375","RosLehtinen",14275291,1.2350187922846
"376","RepLarryBucshon",234812598,1.4991832585432
"377","EdLaborGOP",16424044,1.40262785594392
"378","heatherscope",78694788,1.08826512591918
"379","DNI_Ratcliffe",2847221717,1.52465290402347
"380","HouseForeign",61206798,-0.456972507107364
"381","RedCross",6519522,1.13581863201639
"382","dcexaminer",18956073,1.42414443639527
"383","JeffFlake",16056306,1.52882287617153
"384","SenatorBennet",224285242,1.04539201564553
"385","RepSteveStivers",211420609,1.50141853217092
"386","USRepMikeDoyle",39249305,-0.790801340242339
"387","RepAndyBarr",1089334250,1.42936210680283
"388","JudiciaryGOP",1131917492,1.50211992016017
"389","RepTedYoho",1071900114,1.4953686512625
"390","RepHastingsFL",2433737761,-0.571641659050666
"391","FoxBusiness",56413858,1.53543195980419
"392","RepMoBrooks",237299871,1.7674892155624
"393","KamalaHarris",30354991,-1.72237967997794
"394","benyt",9532402,1.07826762956351
"395","RepMGriffith",234057152,1.53542179443301
"396","RepLloydDoggett",153944899,-0.72683733185142
"397","SenatorTomUdall",60828944,1.12002077659619
"398","JohnBoozman",5558312,1.4775120989652
"399","samstein",15463671,1.04711799545413
"400","clairecmc",16160352,-1.3187098722667
"401","DWStweets",115979444,-1.29837476435613
"402","RepTomPrice",6577802,1.51726826433059
"403","RepSteveChabot",237750442,1.47869616405374
"404","Sen_JoeManchin",234374703,1.1086994465763
"405","KatyTurNBC",39000115,0.334782719319141
"406","NewsHour",14437914,-0.0201594496274392
"407","rickklein",18172905,1.09766007709096
"408","HardballChris",48802204,0.689953649466271
"409","PeterRoskam",20015903,1.47613575269925
"410","RepGusBilirakis",26051676,1.54381937815819
"411","TomColeOK04",23124635,1.39566371411504
"412","HerreraBeutler",242926427,1.60678905099524
"413","JerryMoran",18632666,1.3413852567351
"414","NormaJTorres",236279233,-0.941995388255863
"415","TeamCavuto",223970563,1.77987548645801
"416","SenMcSallyAZ",2964949642,1.45737186041169
"417","USRepLong",1444015610,1.42454686894501
"418","RepRichHudson",935033864,1.69058091694797
"419","RepDianeBlack",110545675,1.61543580645399
"420","HouseVetAffairs",282093902,1.57553222903759
"421","SenatorBaldwin",1074518754,0.369160494757064
"422","BennieGThompson",82453460,-1.26304658402274
"423","Robert_Aderholt",76452765,1.56862867258022
"424","megynkelly",110445334,1.30997710867897
"425","TuckerCarlson",22703645,1.78666622311282
"426","SenatorCarper",249787913,0.398635747043865
"427","DrPhilRoe",52503751,1.51277837198098
"428","michaelcburgess",15751083,1.47203991530688
"429","HouseAgGOP",234573331,1.41695672732527
"430","RepSamGraves",29766367,1.37208981288803
"431","GerryConnolly",78445977,-0.675630587286012
"432","NBCNightlyNews",8839632,-0.446437718111672
"433","RepFrenchHill",2953974395,1.51733645318581
